test_id,node,test_category,test_description,test,result,failure_reason
402,DC1-SPINE3,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE3_Ethernet6 - Destination: DC1-BL1A_Ethernet3,PASS
403,DC1-SPINE3,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE3_Ethernet7 - Destination: DC1-BL1B_Ethernet3,PASS
404,DC1-SPINE3,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE3_Ethernet1 - Destination: DC1-LEAF1A_Ethernet3,PASS
405,DC1-SPINE3,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE3_Ethernet2 - Destination: DC1-LEAF2A_Ethernet3,PASS
406,DC1-SPINE3,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE3_Ethernet3 - Destination: DC1-LEAF2B_Ethernet3,PASS
407,DC1-SPINE3,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE3_Ethernet4 - Destination: DC1-SVC3A_Ethernet3,PASS
408,DC1-SPINE3,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE3_Ethernet5 - Destination: DC1-SVC3B_Ethernet3,PASS
409,DC1-SPINE4,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE4_Ethernet6 - Destination: DC1-BL1A_Ethernet4,PASS
410,DC1-SPINE4,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE4_Ethernet7 - Destination: DC1-BL1B_Ethernet4,PASS
411,DC1-SPINE4,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE4_Ethernet1 - Destination: DC1-LEAF1A_Ethernet4,PASS
412,DC1-SPINE4,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE4_Ethernet2 - Destination: DC1-LEAF2A_Ethernet4,PASS
413,DC1-SPINE4,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE4_Ethernet3 - Destination: DC1-LEAF2B_Ethernet4,PASS
414,DC1-SPINE4,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE4_Ethernet4 - Destination: DC1-SVC3A_Ethernet4,PASS
415,DC1-SPINE4,IP Reachability,ip reachability test p2p links,Source: DC1-SPINE4_Ethernet5 - Destination: DC1-SVC3B_Ethernet4,PASS
416,DC1-SVC3A,IP Reachability,ip reachability test p2p links,Source: DC1-SVC3A_Ethernet1 - Destination: DC1-SPINE1_Ethernet4,PASS
417,DC1-SVC3A,IP Reachability,ip reachability test p2p links,Source: DC1-SVC3A_Ethernet2 - Destination: DC1-SPINE2_Ethernet4,PASS
418,DC1-SVC3A,IP Reachability,ip reachability test p2p links,Source: DC1-SVC3A_Ethernet3 - Destination: DC1-SPINE3_Ethernet4,PASS
419,DC1-SVC3A,IP Reachability,ip reachability test p2p links,Source: DC1-SVC3A_Ethernet4 - Destination: DC1-SPINE4_Ethernet4,PASS
420,DC1-SVC3B,IP Reachability,ip reachability test p2p links,Source: DC1-SVC3B_Ethernet1 - Destination: DC1-SPINE1_Ethernet5,PASS
421,DC1-SVC3B,IP Reachability,ip reachability test p2p links,Source: DC1-SVC3B_Ethernet2 - Destination: DC1-SPINE2_Ethernet5,PASS
422,DC1-SVC3B,IP Reachability,ip reachability test p2p links,Source: DC1-SVC3B_Ethernet3 - Destination: DC1-SPINE3_Ethernet5,PASS
423,DC1-SVC3B,IP Reachability,ip reachability test p2p links,Source: DC1-SVC3B_Ethernet4 - Destination: DC1-SPINE4_Ethernet5,PASS
424,DC1-BL1A,BGP,ArBGP is configured and operating,ArBGP,PASS
425,DC1-BL1B,BGP,ArBGP is configured and operating,ArBGP,PASS
426,DC1-LEAF1A,BGP,ArBGP is configured and operating,ArBGP,PASS
427,DC1-LEAF2A,BGP,ArBGP is configured and operating,ArBGP,PASS
428,DC1-LEAF2B,BGP,ArBGP is configured and operating,ArBGP,PASS
429,DC1-SPINE1,BGP,ArBGP is configured and operating,ArBGP,PASS
430,DC1-SPINE2,BGP,ArBGP is configured and operating,ArBGP,PASS
431,DC1-SPINE3,BGP,ArBGP is configured and operating,ArBGP,PASS
432,DC1-SPINE4,BGP,ArBGP is configured and operating,ArBGP,PASS
433,DC1-SVC3A,BGP,ArBGP is configured and operating,ArBGP,PASS
434,DC1-SVC3B,BGP,ArBGP is configured and operating,ArBGP,PASS
435,DC1-BL1A,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,FAIL,Reload Cause: Unknown
436,DC1-BL1B,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,FAIL,Reload Cause: Unknown
437,DC1-L2LEAF1A,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
438,DC1-L2LEAF2A,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
439,DC1-L2LEAF2B,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
440,DC1-LEAF1A,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
441,DC1-LEAF2A,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
442,DC1-LEAF2B,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
443,DC1-SPINE1,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
444,DC1-SPINE2,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
445,DC1-SPINE3,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
446,DC1-SPINE4,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
447,DC1-SVC3A,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
448,DC1-SVC3B,Reload Cause,Reload Cause: Reload requested by the user,Reload Cause,PASS
